count,versions,keysPercent,insertLs,insertTPs,rangeSearch1SkipListLns,rangeSearch1MerkleLns,rangeSearch3SkipListLms,rangeSearch3MerkleLms,rangeSearch4SkipListLms,rangeSearch4MerkleLms
200000,10000,0.2,0.037283,5364375.184400397,0.0,0.0,0.0,1.0015,0.0,5.0196
200000,10000,0.2,0.0358554,5577960.36301366,0.0,0.0,0.0,0.9977,0.0,5.0972
200000,10000,0.2,0.0381382,5244085.982033762,0.0,0.0,0.0,2.9999,0.0,5.663
200000,10000,0.2,0.0416134,4806144.174712953,0.0,0.0,0.0,0.9356,0.0,5.114
200000,10000,0.2,0.0362519,5516952.214918391,0.0,0.0,0.0,1.9232,0.0,4.7217
200000,10000,0.2,0.0452567,4419235.1629703455,0.0,0.0,0.0,1.0184,0.0,4.9788
200000,10000,0.3,0.0494426,4045094.715892772,0.0,0.0,0.0,7.7156,0.0,7.228
200000,10000,0.3,0.0377396,5299473.232360704,0.0,0.0,0.0,3.004,0.0,6.7347
200000,10000,0.3,0.0393755,5079300.580310091,0.0,0.0,0.0,2.6056,0.0,6.1059
200000,10000,0.3,0.038641,5175849.486296938,0.0,0.0,0.0,2.7084,0.0,8.1169
200000,10000,0.3,0.0378878,5278744.081208199,0.0,0.0,0.0,2.0007,0.0,5.5753
200000,10000,0.3,0.0382085,5234437.3634139,0.0,0.0,0.0,2.771,0.0,5.7751
200000,10000,0.3,0.0378712,5281057.901518832,0.0,0.0,0.0,1.9982,0.0,6.7187
200000,10000,0.3,0.0391686,5106130.931409343,0.0,0.0,0.0,2.0018,0.0,6.7302
200000,10000,0.3,0.0782285,2556612.9990987936,0.0,0.0,0.0,6.0705,0.0,15.4647
200000,10000,0.3,0.0359256,5567060.814572338,0.0,0.0,0.0,2.7235,0.0,6.0018
200000,10000,0.4,0.0373856,5349653.342463409,0.0,0.0,0.0,4.0005,0.0,8.7226
200000,10000,0.4,0.040882,4892128.565138692,0.0,0.0,0.0,5.9958,0.0,8.9465
200000,10000,0.4,0.037462,5338743.259836634,0.0,0.0,0.0,5.7303,0.0,9.7603
200000,10000,0.4,0.0401617,4979868.880052388,0.0,0.0,0.0,4.8929,0.0,8.5072
200000,10000,0.4,0.0402691,4966587.284046576,0.0,0.0,0.0,4.9781,0.0,12.4703
200000,10000,0.4,0.0362398,5518794.253831423,0.0,0.0,0.0,4.5593,0.0,8.0361
200000,10000,0.4,0.0371435,5384522.190962079,0.0,0.0,0.0,4.5035,0.0,9.1258
200000,10000,0.4,0.0362504,5517180.50007724,0.0,0.0,0.0,5.1142,0.0,8.6271
200000,10000,0.4,0.0368042,5434162.405377647,0.0,0.0,0.0,4.5485,0.0,9.2223
200000,10000,0.4,0.0368378,5429205.870057387,0.0,0.0,0.0,4.5796,0.0,8.6434
200000,10000,0.5,0.0355785,5621372.458085642,0.0,0.0,0.0,6.428,0.0,10.153
200000,10000,0.5,0.0498666,4010700.5490649054,0.0,0.0,0.0,7.7507,0.0,33.9972
200000,10000,0.5,0.0424881,4707200.369044509,0.0,0.0,0.0,6.5608,0.0,12.5705
200000,10000,0.5,0.0399637,5004541.621521531,0.0,0.0,0.0,6.6036,0.0,11.3137
200000,10000,0.5,0.0391859,5103876.649509135,0.0,0.0,0.0,8.6508,0.0,16.0914
200000,10000,0.5,0.0575352,3476132.871702888,0.0,1159200.0,0.0,11.1405,0.0,16.0671
200000,10000,0.5,0.0398252,5021945.903598727,0.0,0.0,0.0,6.7532,0.0,14.5012
200000,10000,0.5,0.0744896,2684938.56860555,0.0,0.0,0.0,13.7522,0.0,21.7501
200000,10000,0.5,0.0402847,4964664.003951873,0.0,0.0,0.0,8.3179,0.0,13.5298
