count,versions,keysPercent,insertLs,insertTPs,rangeSearch1SkipListLns,rangeSearch1MerkleLns,rangeSearch3SkipListLms,rangeSearch3MerkleLms,rangeSearch4SkipListLms,rangeSearch4MerkleLms
200000,1000,0.1,0.3321052,602218.8150019933,0.0,0.0,0.0,1.0004,0.0,0.9971
200000,1000,0.1,0.3446156,580356.7801341552,0.0,0.0,0.0,0.0,0.0,1.0
200000,1000,0.1,0.3277482,610224.5565345591,0.0,0.0,0.0,0.0,0.0,2.0174
200000,1000,0.1,0.3464924,577213.2375775053,0.0,0.0,0.0,0.0,0.0,0.9569
200000,1000,0.1,0.3788296,527941.8503728325,0.0,0.0,0.0,0.0,0.0,0.0
200000,1000,0.2,0.3474956,575546.8558450812,0.0,0.0,0.0,0.0,0.0,1.0214
200000,1000,0.2,0.3645311,548650.0328778533,0.0,0.0,0.0,1.0,0.0,1.9992
200000,1000,0.2,0.3398807,588441.7679497541,0.0,0.0,0.0,0.0,0.0,1.0003
200000,1000,0.2,0.3351695,596713.0064042223,0.0,0.0,0.0,1.0068,0.0,2.1089
200000,1000,0.2,0.343729,581853.7277913705,0.0,0.0,0.0,0.0,0.0,1.9785
200000,1000,0.2,0.3511624,569537.0574981832,0.0,0.0,0.0,0.0,0.0,0.9932
200000,1000,0.2,0.3426613,583666.7286326177,0.0,0.0,0.0,0.0,0.0,3.7582
200000,1000,0.2,0.3437279,581855.5898430125,0.0,0.0,0.0,1.008,0.0,1.9945
200000,1000,0.2,0.3465813,577065.1792234607,0.0,0.0,0.0,0.0,0.0,2.0004
200000,1000,0.2,0.342583,583800.130187429,0.0,0.0,0.0,0.0,0.0,3.742
200000,1000,0.3,0.3581947,558355.5535578835,0.0,0.0,0.0,0.0,0.0,0.8865
200000,1000,0.3,0.357425,559557.9492201161,0.0,0.0,0.0,0.0,0.0,0.895
200000,1000,0.3,0.3414419,585751.1922233328,0.0,0.0,0.0,1.0014,0.0,3.1362
200000,1000,0.3,0.3287847,608300.8120511691,0.0,0.0,0.0,1.0051,0.0,3.2511
200000,1000,0.3,0.3535534,565685.4098984764,0.0,0.0,0.0,1.0005,0.0,1.5492
200000,1000,0.3,0.3535876,565630.6951940622,0.0,0.0,0.0,0.9798,0.0,3.5745
200000,1000,0.3,0.3367387,593932.3279444863,0.0,0.0,0.0,0.0,0.0,2.5015
200000,1000,0.3,0.3511565,569546.6266465237,0.0,0.0,0.0,0.0,0.0,1.0276
200000,1000,0.3,0.3268475,611906.1641897215,0.0,0.0,0.0,1.1039,0.0,3.1155
200000,1000,0.3,0.3252203,614967.7618525042,0.0,0.0,0.0,2.0047,0.0,4.0233
200000,1000,0.4,0.3580069,558648.4506304208,0.0,0.0,0.0,0.9484,0.0,1.0545
200000,1000,0.4,0.3422655,584341.6879586169,0.0,0.0,0.0,2.4677,0.0,5.1175
200000,1000,0.4,0.3468884,576554.3039202234,0.0,0.0,0.0,2.4811,0.0,4.9411
200000,1000,0.4,0.4010566,498682.7295698413,0.0,0.0,0.0,0.9979,0.0,6.7363
200000,1000,0.4,0.3605324,554735.1638854095,0.0,0.0,0.0,0.0,0.0,2.5277
200000,1000,0.4,0.3422981,584286.0360603813,0.0,0.0,0.0,1.8848,0.0,4.9991
200000,1000,0.4,0.3532532,566166.1380562158,0.0,0.0,0.0,1.62,0.0,1.8904
200000,1000,0.4,0.3540326,564919.7277312881,0.0,0.0,0.0,1.0012,0.0,1.028
200000,1000,0.4,0.3315959,603143.7662528397,0.0,0.0,0.0,1.508,1.0064,3.9992
200000,1000,0.4,0.3478824,574906.922569236,0.0,0.0,0.0,0.9992,0.0,2.5056
200000,1000,0.5,0.455981,438614.7668433553,0.0,0.0,0.0,1.9874,0.0,9.2237
200000,1000,0.5,0.3422435,584379.2504459545,0.0,0.0,0.0,2.7272,0.0,5.0006
200000,1000,0.5,0.3447336,580158.1278993402,0.0,0.0,0.0,2.9924,0.0,5.7505
200000,1000,0.5,0.3805817,525511.3422426775,0.0,0.0,0.0,0.9882,0.0,1.0037
200000,1000,0.5,0.346555,577108.9726017516,0.0,0.0,0.0,1.1075,0.0,0.9968
200000,1000,0.5,0.3264265,612695.3540843038,0.0,0.0,0.0,2.9957,0.0,4.7375
200000,1000,0.5,0.3301488,605787.4509917952,0.0,0.0,0.0,3.7252,0.0,6.0053
200000,1000,0.5,0.3668179,545229.6630017238,0.0,0.0,0.0,2.9853,0.0,7.6826
200000,1000,0.5,0.3483025,574213.5069372169,0.0,0.0,0.0,1.0166,0.0,3.9842
200000,1000,0.5,0.3386265,590621.2301754293,0.0,1503600.0,0.0,2.1228,0.0,4.0066
200000,10000,0.1,0.2375142,842054.9171375858,0.0,0.0,0.0,0.0,0.0,1.0011
200000,10000,0.1,0.263955,757704.9118220909,0.0,0.0,0.0,0.0,0.0,0.0
200000,10000,0.1,0.2616258,764450.6008199496,0.0,0.0,0.0,0.0,0.0,1.1176
200000,10000,0.1,0.3071594,651127.7206557897,0.0,0.0,0.0,0.0,0.0,1.9821
200000,10000,0.1,0.2554433,782952.61609915,0.0,0.0,0.0,0.0,0.0,1.0004
200000,10000,0.1,0.2394143,835371.9890582977,0.0,0.0,0.0,0.0,0.0,0.9995
200000,10000,0.1,0.245261,815457.8184056984,0.0,0.0,0.0,0.0,0.0,2.4604
200000,10000,0.1,0.3177576,629410.5947426592,0.0,0.0,0.0,1.0463,0.0,0.0
200000,10000,0.1,0.2407007,830907.4298496016,0.0,0.0,0.0,0.0,0.0,0.9912
200000,10000,0.1,0.2416115,827775.1679866231,0.0,0.0,0.0,0.0,0.0,2.0111
200000,10000,0.2,0.2711635,737562.3931686971,0.0,0.0,0.0,0.0,0.0,1.1063
200000,10000,0.2,0.2444869,818039.7395525076,0.0,0.0,0.0,0.6106,0.0,2.101
200000,10000,0.2,0.2827045,707452.4813011466,0.0,0.0,0.0,0.9993,0.0,0.0
